energy low [eV],energy high [eV],energy_mid_eV,loading_kg_m3,flux_A,flux_C,ratio_C_over_A,pair_key,folder_A,folder_C
0.006885421947301534,0.007045685811312647,0.00696555387930709,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.007045685811312647,0.007209679948690353,0.0071276828800015,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.007209679948690353,0.0073774911846180785,0.007293585566654216,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.0073774911846180785,0.007549208365206872,0.0074633497749124755,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.007549208365206872,0.007724922404534153,0.007637065384870512,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.007724922404534153,0.00790472633277734,0.007814824368655746,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.00790472633277734,0.008088715345467807,0.007996720839122572,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.008088715345467807,0.008276986853891296,0.00818285109967955,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.008276986853891296,0.008469640536661409,0.008373313695276352,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.008469640536661409,0.008666778392493548,0.008568209464577477,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.008666778392493548,0.008868504794207154,0.008767641593350351,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.008868504794207154,0.009074926543984993,0.008971715669096074,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.009074926543984993,0.009286152929918544,0.009180539736951768,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.009286152929918544,0.009502295783869581,0.009394224356894063,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.009502295783869581,0.009723469540678526,0.009612882662274055,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.009723469540678526,0.009949791298750918,0.009836630419714722,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.009949791298750918,0.010181380882054074,0.010065586090402496,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.010181380882054074,0.0104183609035568,0.010299870892805436,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.0104183609035568,0.010660856830145683,0.010539608866851242,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.010660856830145683,0.010908997049052386,0.010784926939599034,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.010908997049052386,0.011162912935827085,0.011035954992439735,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.011162912935827085,0.011422738923894005,0.011292825929860546,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.011422738923894005,0.011688612575726025,0.011555675749810014,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.011688612575726025,0.011960674655675808,0.011824643615700917,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.011960674655675808,0.012239069204502205,0.012099871930089007,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.012239069204502205,0.01252394361563131,0.012381506410066759,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.01252394361563131,0.012815448713192543,0.012669696164411926,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.012815448713192543,0.013113738831871096,0.01296459377253182,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.013113738831871096,0.013418971898619009,0.013266355365245053,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.013418971898619009,0.013731309516268143,0.013575140707443575,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.013731309516268143,0.014050917049089316,0.01389111328267873,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.014050917049089316,0.014377963710342835,0.014214440379716076,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.014377963710342835,0.014712622651866989,0.014545293181104913,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.014712622651866989,0.015055071055751622,0.014883846853809305,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.015055071055751622,0.015405490228145583,0.015230280641948602,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.015405490228145583,0.01576406569524759,0.015584777961696586,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.01576406569524759,0.01613098730153136,0.015947526498389472,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.01613098730153136,0.016506449310257024,0.01631871830589419,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.016506449310257024,0.016890650506322012,0.01669854990828952,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.016890650506322012,0.01728379430150588,0.017087222403913947,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.01728379430150588,0.01768608884216481,0.017484941571835347,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.01768608884216481,0.01809774711943279,0.0178919179807988,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.01809774711943279,0.018518987081987733,0.018308367100710262,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.018518987081987733,0.018950031751442508,0.01873450941671512,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.018950031751442508,0.019391109340421594,0.01917057054593205,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.019391109340421594,0.019842453373386183,0.019616781356903888,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.019842453373386183,0.020304302810271527,0.020073378091828853,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.020304302810271527,0.020776902173002102,0.020540602491636813,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.020776902173002102,0.02126050167495146,0.02101870192397678,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.02126050167495146,0.021755357353415408,0.021507929514183434,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.021755357353415408,0.022261731205168583,0.022008544279291997,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.022261731205168583,0.022779891325176257,0.02252081126517242,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.022779891325176257,0.023310112048534653,0.023045001686855457,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.023310112048534653,0.023852674095715252,0.02358139307212495,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.023852674095715252,0.024407864721189595,0.024130269408452424,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.024407864721189595,0.02497597786551351,0.024691921293351553,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.02497597786551351,0.025557314310951245,0.025266646088232377,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.025557314310951245,0.026152181840721846,0.025854748075836546,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.026152181840721846,0.02676089540195217,0.026456538621337008,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.02676089540195217,0.02738377727242271,0.02707233633718744,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.02738377727242271,0.028021157231194603,0.02770246725180866,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.028021157231194603,0.028673372733208125,0.028347264982201366,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.028673372733208125,0.029340769087945102,0.029007070910576613,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.029340769087945102,0.030023699642249733,0.02968223436509742,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.030023699642249733,0.03072252596740498,0.030373112804827358,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.03072252596740498,0.03143761805056304,0.031080072008984008,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.03143761805056304,0.03216935449063166,0.03180348627059735,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.03216935449063166,0.03291812269871982,0.03254373859467574,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.03291812269871982,0.033684319103249,0.033301220900984405,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.033684319103249,0.034468349359838536,0.03407633423154377,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.034468349359838536,0.03527062856607623,0.034869488962957385,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.03527062856607623,0.03609158148128797,0.0356811050236821,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.03609158148128797,0.036931642751422626,0.0365116121163553,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.036931642751422626,0.03779125713917136,0.03736144994529699,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.03779125713917136,0.038670879759442986,0.03823106844930717,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.038670879759442986,0.03957097632032062,0.039120928039881805,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.03957097632032062,0.040492023369626325,0.04003149984497347,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.040492023369626325,0.04143450854722504,0.040963265958425685,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.04143450854722504,0.042398930843200996,0.04191671969521302,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.042398930843200996,0.0433858008620434,0.0428923658526222,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.0433858008620434,0.044395641092981275,0.043890720977512336,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.044395641092981275,0.045428986186610607,0.04491231363979594,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.045428986186610607,0.046486383237960095,0.045957684712285354,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.046486383237960095,0.047568392076145626,0.04702738765705286,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.047568392076145626,0.048675585560766677,0.048121988818456155,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.048675585560766677,0.04980854988520133,0.049242067722984006,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.04980854988520133,0.05096788488696125,0.05038821738608129,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.05096788488696125,0.05215420436526995,0.051561044626115604,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.05215420436526995,0.05336813640603314,0.05276117038565155,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.05336813640603314,0.05461032371437305,0.05398923006020309,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.05461032371437305,0.055881423954902705,0.055245873834637874,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.055881423954902705,0.0571821100999204,0.056531767027411556,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.0571821100999204,0.05851307078570868,0.05784759044281454,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.05851307078570868,0.05987501067712646,0.05919404073141757,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.05987501067712646,0.061268650840687396,0.06057183075890693,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.061268650840687396,0.06269472912632165,0.06198168998350452,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.06269472912632165,0.06415400055802413,0.0634243648421729,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.06415400055802413,0.06564723773359468,0.06490061914580941,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.06564723773359468,0.06717523123368298,0.06641123448363884,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.06717523123368298,0.06873879004035412,0.06795701063701855,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.06873879004035412,0.07033874196539673,0.06953876600287542,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.07033874196539673,0.0719759340886003,0.07115733802699852,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.0719759340886003,0.07365123320623375,0.07281358364741702,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.07365123320623375,0.07536552628996271,0.07450837974809824,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.07536552628996271,0.0771197209564485,0.07624262362320561,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.0771197209564485,0.07891474594787748,0.07801723345216299,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.07891474594787748,0.08075155162367469,0.07983314878577608,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.08075155162367469,0.08263111046366341,0.08169133104366905,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.08263111046366341,0.08455441758293528,0.08359276402329935,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.08455441758293528,0.08652249125870487,0.08553845442082007,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.08652249125870487,0.08853637346942722,0.08752943236406605,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.08853637346942722,0.09059713044646366,0.08956675195794545,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.09059713044646366,0.09270585323858817,0.09165149184252591,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.09270585323858817,0.09486365828963315,0.09378475576411066,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.09486365828963315,0.09707168802958029,0.09596767315960672,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.09707168802958029,0.09933111147940961,0.09820139975449495,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.09933111147940961,0.10164312487002652,0.10048711817471806,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.10164312487002652,0.10400895227559585,0.1028260385728112,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.10400895227559585,0.10642984626161615,0.105219399268606,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.10642984626161615,0.10890708854807908,0.10766846740484762,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.10890708854807908,0.11144199068806426,0.11017453961807167,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
0.11144199068806426,0.11403589476212891,0.11273894272509659,150.0,0.0,0.0,,Li07.5_Th232_150.00kgm3,wedgeA_dcll_Li07.5_Th232_150.00kgm3,wedgeC_dcll_Li07.5_Th232_150.00kgm3
